"","Q","P","Y","dist","hhsize","driver"
"2278",725.114417862426,1.3969456155654,47500.0037644782,8.03876324143643,4,2
"2279",1370.84443024664,1.39699078725832,90000.0150812943,8.03876324143643,5,3
"2280",1470.70840191369,1.39700007157524,90000.0150812943,8.03876324143643,4,2
"2281",1167.01262855662,1.39699457591831,119999.960964965,8.03876324143643,4,2
"2282",563.523191310995,1.3968986135757,47500.0037644782,8.03876324143643,3,2
"2283",1226.61231445833,1.39704657735585,27499.992041722,8.03876324143643,3,2
"2284",2545.45420000274,1.39743746195652,119999.960964965,8.03876324143643,6,4
"2285",1525.77156967754,1.39704453723095,42499.9843818585,8.03876324143643,4,2
"2286",728.62614967297,1.396936664666,22500.0036846141,8.03876324143643,6,2
"2287",712.345455793734,1.39720950552045,57500.0080696094,8.03876324143643,4,2
"2288",5345.31009808871,1.39704691043775,72499.9680495266,8.03876324143643,6,4
"2289",1589.55007515453,1.39702667585648,22500.0036846141,8.03876324143643,3,2
"2290",713.410445934967,1.39696393386388,52499.9985210982,8.03876324143643,5,2
"2291",2471.84663452759,1.39701260341924,119999.960964965,8.03876324143643,4,4
"2292",658.993136553594,1.39703154711778,37499.9886435073,8.03876324143643,3,2
"2293",1094.98355633431,1.39701805751271,47500.0037644782,8.03876324143643,4,2
"2294",995.280091584197,1.39699590819679,90000.0150812943,8.03876324143643,3,2
"2295",438.090954723419,1.39681564580981,22500.0036846141,8.03876324143643,3,2
"2296",1779.59461498025,1.39699982177218,119999.960964965,8.03876324143643,4,2
"2297",2165.71584342561,1.39701068824644,90000.0150812943,8.03876324143643,3,2
"2298",1100.89061230375,1.39698803944541,47500.0037644782,8.03876324143643,4,2
"2299",2015.0415603257,1.39703679311048,77499.9677154947,8.03876324143643,3,2
"2300",1855.60164633308,1.39703225490929,119999.960964965,8.03876324143643,4,2
"2301",1286.50272607079,1.39697146941549,90000.0150812943,8.03876324143643,4,3
"2302",599.818117927345,1.39685011450905,32499.9935739522,8.03876324143643,4,2
"2303",1368.90048924662,1.39701797424395,37499.9886435073,8.03876324143643,4,2
"2304",703.16634862748,1.39698612430628,37499.9886435073,8.03876324143643,3,2
"2305",498.762281716069,1.39838304100158,42499.9843818585,8.03876324143643,5,2
"2306",2261.61948509589,1.39704357962233,119999.960964965,8.03876324143643,5,2
"2307",1218.83633096723,1.39700877307626,32499.9935739522,8.03876324143643,4,2
"2308",1221.83311931454,1.39699353507663,62500.0115146263,8.03876324143643,4,2
"2309",587.176071385525,1.39770127820481,47500.0037644782,8.03876324143643,4,3
"2310",1277.50432518196,1.39700365209062,47500.0037644782,8.03876324143643,3,2
"2311",1394.40944648195,1.39703033970955,72499.9680495266,8.03876324143643,3,2
"2312",1066.06620529304,1.39700473457383,72499.9680495266,8.03876324143643,3,2
"2313",1224.60309512402,1.39700140385896,27499.992041722,8.03876324143643,3,2
"2314",1636.07976076928,1.39699328527474,119999.960964965,8.03876324143643,5,2
"2315",1812.81462126408,1.39699316037381,77499.9677154947,8.03876324143643,4,3
"2316",154.85630693178,1.39673139257012,47500.0037644782,8.03876324143643,3,2
"2317",972.316248791848,1.39699886419421,90000.0150812943,8.03876324143643,4,2
"2318",2772.97150684887,1.3970398740995,119999.960964965,8.03876324143643,6,3
"2319",1262.44214845942,1.3973291009717,119999.960964965,8.03876324143643,5,3
"2320",571.011714489621,1.39687954678897,32499.9935739522,8.03876324143643,5,2
"2321",1680.53261440135,1.39710307750881,12500.0019270404,8.03876324143643,4,3
"2322",1570.13031560532,1.39700935595386,77499.9677154947,8.03876324143643,4,2
"2323",1227.01361760049,1.39695643998547,42499.9843818585,8.03876324143643,4,2
"2324",419.861385206855,1.3969796711394,22500.0036846141,8.03876324143643,3,2
"2325",7144.26630909098,1.39707659668099,90000.0150812943,8.03876324143643,5,4
"2326",2282.77513052487,1.39707230816648,32499.9935739522,8.03876324143643,3,2
"2327",678.489072571331,1.39698362630266,119999.960964965,8.03876324143643,3,2
"2328",1815.46686322128,1.3970434547169,119999.960964965,8.03876324143643,5,2
"2329",999.317974638023,1.39699124522766,119999.960964965,8.03876324143643,5,2
"2330",1122.64923539455,1.39698337650255,67499.980206137,8.03876324143643,4,3
"2331",2145.97656387265,1.39708255065986,119999.960964965,8.03876324143643,5,4
"2332",1454.6689757264,1.39702163807419,52499.9985210982,8.03876324143643,5,2
"2333",1481.14395556203,1.39703679311048,57500.0080696094,8.03876324143643,4,4
"2334",1749.44419461016,1.39704228893349,90000.0150812943,8.03876324143643,4,4
"2335",689.094198433226,1.39695810528831,67499.980206137,8.03876324143643,5,2
"2336",2018.01468951842,1.39702929884122,119999.960964965,8.03876324143643,5,2
"2337",1179.55403807352,1.39700352718877,119999.960964965,8.03876324143643,3,2
"2338",1898.19072907462,1.39703979082944,77499.9677154947,8.03876324143643,4,2
"2339",735.029925184783,1.39695643998547,52499.9985210982,8.03876324143643,5,2
"2340",1249.82015964577,1.39700877307626,119999.960964965,8.03876324143643,4,2
"2341",1627.39648246435,1.3970736405191,77499.9677154947,8.03876324143643,4,2
"2342",322.82506324043,1.39683912439664,57500.0080696094,8.03876324143643,4,2
"2343",1444.9090517934,1.3970300066316,37499.9886435073,8.03876324143643,4,3
"2344",2660.34326805135,1.39679395760774,90000.0150812943,8.03876324143643,3,2
"2345",2225.08953227151,1.39698017073835,37499.9886435073,8.03876324143643,5,4
"2346",1750.90381897714,1.39701414388623,119999.960964965,8.03876324143643,5,2
"2347",1565.31013468936,1.39702713383758,37499.9886435073,8.03876324143643,3,2
"2348",1447.62966094734,1.39697026205918,119999.960964965,8.03876324143643,4,3
"2349",1195.67347365559,1.39702297037849,72499.9680495266,8.03876324143643,3,2
"2350",2014.29800220831,1.3970407068004,77499.9677154947,8.03876324143643,4,2
"2351",1484.50109817747,1.39725231218677,67499.980206137,8.03876324143643,5,3
"2352",1007.64713750661,1.39696193549237,67499.980206137,8.03876324143643,5,2
"2353",1244.63595205872,1.39699411794787,47500.0037644782,8.03876324143643,4,2
"2354",1295.8215284868,1.39736937096379,37499.9886435073,8.03876324143643,4,2
"2355",1360.67658342216,1.39702272057133,57500.0080696094,8.03876324143643,4,2
"2356",1070.48314622881,1.39700698281085,90000.0150812943,8.03876324143643,5,2
"2357",750.586465214875,1.39693987033035,52499.9985210982,8.03876324143643,3,2
